Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-27,358.6,358.955,348.744,355.615,619800,0.0,0.0
2017-04-28,355.364,361.828,354.092,361.465,568400,0.0,0.0
2017-05-01,361.456,364.061,360.253,363.611,569300,0.0,0.0
2017-05-02,363.87,366.536,361.863,365.93,479100,0.0,0.0
2017-05-03,366.994,367.756,363.611,366.207,506200,0.0,0.0
2017-05-04,365.991,368.076,362.269,367.159,574900,0.0,0.0
2017-05-05,367.384,369.037,364.969,368.864,462200,0.0,0.0
2017-05-08,369.219,370.11,365.298,369.201,598100,0.0,0.0
2017-05-09,370.067,370.222,367.28,368.569,341100,0.0,0.0
2017-05-10,368.717,369.764,366.683,367.825,366900,0.0,0.0
2017-05-11,367.219,371.52,365.973,371.044,357300,0.0,0.0
2017-05-12,370.179,373.225,369.184,373.035,532700,0.0,0.0
2017-05-15,372.87,375.371,371.295,371.944,505700,0.0,0.0
2017-05-16,371.936,373.312,367.479,370.066,368500,0.0,0.0
2017-05-17,369.167,372.23,368.786,369.487,414000,0.0,0.0
2017-05-18,368.215,369.132,364.286,368.44,530000,0.0,0.0
2017-05-19,369.244,371.927,366.899,369.288,366400,0.0,0.0
2017-05-22,369.783,378.512,369.783,377.93,407400,2.0,0.0
2017-05-23,378.904,381.773,377.643,378.895,341000,0.0,0.0
2017-05-24,378.156,384.051,378.156,382.929,423500,0.0,0.0
2017-05-25,384.851,387.772,382.503,386.876,423200,0.0,0.0
2017-05-26,386.885,388.276,382.529,383.616,296600,0.0,0.0
2017-05-30,382.964,384.955,382.373,382.477,345400,0.0,0.0
2017-05-31,383.147,384.859,379.869,383.434,741500,0.0,0.0
2017-06-01,384.033,385.181,379.104,379.886,493800,0.0,0.0
2017-06-02,380.756,386.65,378.208,386.311,530900,0.0,0.0
2017-06-05,384.781,387.085,382.686,386.216,353600,0.0,0.0
2017-06-06,386.416,388.867,383.494,384.564,373100,0.0,0.0
2017-06-07,384.312,386.311,380.086,383.155,406400,0.0,0.0
2017-06-08,384.077,384.181,377.391,382.895,394000,0.0,0.0
2017-06-09,382.025,384.903,378.886,381.868,555000,0.0,0.0
2017-06-12,379.756,382.703,367.14,369.522,869800,0.0,0.0
2017-06-13,370.009,378.208,369.896,374.33,393400,0.0,0.0
2017-06-14,379.451,380.243,374.539,375.687,408700,0.0,0.0
2017-06-15,373.061,378.452,371.34,377.304,315600,0.0,0.0
2017-06-16,379.391,380.243,368.662,371.496,1718100,0.0,0.0
2017-06-19,372.0,376.156,370.948,375.791,457500,0.0,0.0
2017-06-20,377.147,378.686,373.948,377.287,456100,0.0,0.0
2017-06-21,375.513,379.947,371.061,379.504,702500,0.0,0.0
2017-06-22,379.251,384.729,376.478,382.807,606100,0.0,0.0
2017-06-23,382.373,384.833,377.156,377.4,1409500,0.0,0.0
2017-06-26,377.66,382.677,377.078,381.243,473600,0.0,0.0
2017-06-27,380.764,382.408,376.6,377.034,404700,0.0,0.0
2017-06-28,379.643,380.782,373.287,374.522,357500,0.0,0.0
2017-06-29,372.226,374.73,362.315,366.279,587600,0.0,0.0
2017-06-30,368.714,374.93,368.262,373.131,528000,0.0,0.0
2017-07-03,375.2,378.304,366.314,367.566,253300,0.0,0.0
2017-07-05,368.67,370.001,365.679,368.714,368200,0.0,0.0
2017-07-06,366.471,368.375,362.245,363.801,436400,0.0,0.0
2017-07-07,364.28,369.818,364.106,368.036,365400,0.0,0.0
2017-07-10,368.444,372.113,367.905,371.331,427400,0.0,0.0
2017-07-11,372.105,375.443,370.644,374.765,547100,0.0,0.0
2017-07-12,376.687,382.503,374.704,380.043,438000,0.0,0.0
2017-07-13,379.451,381.277,377.539,379.286,301600,0.0,0.0
2017-07-14,380.747,385.555,379.669,380.556,311200,0.0,0.0
2017-07-17,380.556,381.573,377.026,378.626,458200,0.0,0.0
2017-07-18,378.208,381.312,375.478,381.06,384500,0.0,0.0
2017-07-19,381.356,386.511,377.417,382.99,383500,0.0,0.0
2017-07-20,382.729,385.685,380.869,383.607,470600,0.0,0.0
2017-07-21,382.147,387.077,382.147,383.807,514800,0.0,0.0
2017-07-24,383.46,384.92,381.043,383.946,280700,0.0,0.0
2017-07-25,384.755,387.207,377.826,379.912,261600,0.0,0.0
2017-07-26,381.095,384.712,379.912,382.59,327300,0.0,0.0
2017-07-27,384.268,385.998,379.243,385.051,374000,0.0,0.0
2017-07-28,384.112,389.798,384.112,389.424,393800,0.0,0.0
2017-07-31,390.502,392.371,388.155,391.884,369700,0.0,0.0
2017-08-01,393.206,395.919,391.998,393.928,458200,0.0,0.0
2017-08-02,394.797,397.736,387.537,396.006,633200,0.0,0.0
2017-08-03,399.075,399.075,384.833,390.693,816300,0.0,0.0
2017-08-04,390.772,394.328,384.138,387.407,441300,0.0,0.0
2017-08-07,387.737,391.719,385.99,386.233,478700,0.0,0.0
2017-08-08,384.998,386.807,381.773,383.886,296700,0.0,0.0
2017-08-09,383.955,389.911,382.703,389.346,359500,0.0,0.0
2017-08-10,388.346,388.572,381.286,382.103,279700,0.0,0.0
2017-08-11,383.173,384.207,380.225,381.156,327500,0.0,0.0
2017-08-14,383.764,391.511,383.764,390.806,442400,0.0,0.0
2017-08-15,387.529,390.798,387.529,389.798,280600,0.0,0.0
2017-08-16,390.954,396.24,389.215,395.415,307900,0.0,0.0
2017-08-17,395.406,398.944,392.319,392.597,379100,0.0,0.0
2017-08-18,392.085,394.98,389.772,391.25,520700,0.0,0.0
2017-08-21,390.551,394.306,390.542,393.25,302400,2.0,0.0
2017-08-22,393.477,399.145,392.062,398.49,340000,0.0,0.0
2017-08-23,397.983,403.677,397.896,403.302,561700,0.0,0.0
2017-08-24,403.415,406.874,402.289,404.812,478800,0.0,0.0
2017-08-25,406.306,408.856,404.97,407.136,438600,0.0,0.0
2017-08-28,408.437,409.467,402.568,404.271,304900,0.0,0.0
2017-08-29,403.572,408.201,402.123,407.179,329800,0.0,0.0
2017-08-30,406.769,407.66,404.725,406.681,325400,0.0,0.0
2017-08-31,407.852,410.847,406.603,409.074,466600,0.0,0.0
2017-09-01,408.926,410.358,405.389,406.935,348500,0.0,0.0
2017-09-05,405.948,406.524,398.411,404.778,733400,0.0,0.0
2017-09-06,404.219,405.668,402.376,404.804,519700,0.0,0.0
2017-09-07,405.223,409.467,403.703,405.939,378500,0.0,0.0
2017-09-08,404.516,405.756,402.018,403.476,655300,0.0,0.0
2017-09-11,405.677,414.576,403.869,414.323,591300,0.0,0.0
2017-09-12,414.122,415.074,405.476,409.048,452400,0.0,0.0
2017-09-13,409.031,409.083,399.677,400.743,805200,0.0,0.0
2017-09-14,399.389,399.686,394.14,397.284,697700,0.0,0.0
2017-09-15,398.743,399.747,390.831,397.634,1024900,0.0,0.0
2017-09-18,398.429,399.284,392.202,393.128,788600,0.0,0.0
2017-09-19,393.389,399.101,392.079,395.651,788000,0.0,0.0
2017-09-20,396.263,398.647,390.394,392.333,1020600,0.0,0.0
2017-09-21,392.603,393.87,389.94,390.001,421200,0.0,0.0
2017-09-22,390.464,392.42,384.997,385.713,407100,0.0,0.0
2017-09-25,385.87,386.001,380.683,381.827,462500,0.0,0.0
2017-09-26,383.39,383.451,379.189,379.39,418100,0.0,0.0
2017-09-27,379.617,387.276,376.15,385.949,656100,0.0,0.0
2017-09-28,385.468,387.599,383.634,385.765,285300,0.0,0.0
2017-09-29,385.582,390.464,383.975,389.765,402600,0.0,0.0
2017-10-02,390.665,394.359,388.019,388.176,420400,0.0,0.0
2017-10-03,387.695,387.695,384.525,386.324,261700,0.0,0.0
2017-10-04,386.315,387.826,383.861,386.857,226200,0.0,0.0
2017-10-05,388.77,391.381,387.049,388.997,320400,0.0,0.0
2017-10-06,387.591,392.953,384.534,391.975,381800,0.0,0.0
2017-10-09,392.088,395.145,391.232,394.149,207800,0.0,0.0
2017-10-10,395.782,399.363,394.315,394.647,259000,0.0,0.0
2017-10-11,396.184,402.848,396.114,400.83,392900,0.0,0.0
2017-10-12,400.315,408.908,400.315,405.834,439200,0.0,0.0
2017-10-13,408.096,408.096,402.454,404.192,252500,0.0,0.0
2017-10-16,404.882,406.9,401.852,402.909,220700,0.0,0.0
2017-10-17,402.088,404.175,400.498,403.109,279000,0.0,0.0
2017-10-18,405.267,411.878,399.983,411.537,407600,0.0,0.0
2017-10-19,411.074,412.568,409.991,410.943,370500,0.0,0.0
2017-10-20,412.83,412.83,407.38,409.38,321800,0.0,0.0
2017-10-23,409.965,409.965,400.158,400.69,484700,0.0,0.0
2017-10-24,402.926,405.642,402.245,404.323,299100,0.0,0.0
2017-10-25,404.131,407.398,399.398,399.922,484800,0.0,0.0
2017-10-26,402.009,404.096,395.852,396.664,468800,0.0,0.0
2017-10-27,396.988,399.276,395.66,398.682,333500,0.0,0.0
2017-10-30,398.516,403.293,397.52,401.494,246400,0.0,0.0
2017-10-31,400.297,405.642,399.38,404.786,352600,0.0,0.0
2017-11-01,406.07,408.489,404.804,407.895,427600,0.0,0.0
2017-11-02,420.069,429.501,416.052,426.777,867800,0.0,0.0
2017-11-03,424.323,427.86,421.519,425.004,464900,0.0,0.0
2017-11-06,423.554,430.628,423.554,429.344,398100,0.0,0.0
2017-11-07,430.427,431.248,421.834,426.235,489900,0.0,0.0
2017-11-08,425.257,432.602,425.257,430.532,435600,0.0,0.0
2017-11-09,429.44,431.344,422.419,423.441,244000,0.0,0.0
2017-11-10,422.899,423.624,420.0,421.126,279000,0.0,0.0
2017-11-13,420.864,424.366,417.921,422.794,428400,0.0,0.0
2017-11-14,420.997,424.715,419.462,421.856,278000,2.0,0.0
2017-11-15,420.383,423.952,415.253,416.042,312900,0.0,0.0
2017-11-16,416.463,418.655,415.095,416.629,528400,0.0,0.0
2017-11-17,415.445,417.103,412.174,414.621,297700,0.0,0.0
2017-11-20,415.91,416.138,412.595,413.823,174800,0.0,0.0
2017-11-21,414.525,416.664,413.288,415.901,374700,0.0,0.0
2017-11-22,414.867,416.568,412.867,414.244,173800,0.0,0.0
2017-11-24,414.797,418.068,414.156,415.735,99600,0.0,0.0
2017-11-27,415.709,422.023,414.016,419.988,316300,0.0,0.0
2017-11-28,422.163,422.242,417.305,419.137,391700,0.0,0.0
2017-11-29,419.181,419.181,407.72,410.692,420100,0.0,0.0
2017-11-30,410.578,410.578,404.536,407.334,590700,0.0,0.0
2017-12-01,407.562,411.692,404.484,411.429,367600,0.0,0.0
2017-12-04,413.069,413.385,387.418,387.857,654200,0.0,0.0
2017-12-05,387.865,394.101,386.734,390.759,427700,0.0,0.0
2017-12-06,391.891,397.021,390.707,394.837,325900,0.0,0.0
2017-12-07,395.276,401.739,392.89,399.687,551200,0.0,0.0
2017-12-08,402.554,403.098,394.793,396.723,384600,0.0,0.0
2017-12-11,396.056,399.52,391.487,394.258,496700,0.0,0.0
2017-12-12,394.364,397.354,391.479,394.811,327500,0.0,0.0
2017-12-13,398.757,401.616,394.846,395.749,638500,0.0,0.0
2017-12-14,396.679,404.422,394.811,403.703,391400,0.0,0.0
2017-12-15,405.527,405.527,399.283,401.511,846700,0.0,0.0
2017-12-18,401.511,405.133,399.415,399.731,551600,0.0,0.0
2017-12-19,399.582,400.397,390.514,393.329,376900,0.0,0.0
2017-12-20,391.329,393.022,390.207,392.171,486100,0.0,0.0
2017-12-21,393.583,395.574,389.944,391.022,327200,0.0,0.0
2017-12-22,391.654,393.048,389.146,391.645,444500,0.0,0.0
2017-12-26,388.497,392.443,388.181,391.733,315600,0.0,0.0
2017-12-27,392.61,396.521,390.882,396.109,299200,0.0,0.0
2017-12-28,395.609,400.441,394.101,399.108,316800,0.0,0.0
2017-12-29,399.494,402.396,397.056,397.451,266200,0.0,0.0
2018-01-02,397.722,400.379,391.093,391.926,614300,0.0,0.0
2018-01-03,393.873,396.872,391.689,393.732,464600,0.0,0.0
2018-01-04,394.039,395.03,392.373,392.829,450500,0.0,0.0
2018-01-05,394.758,395.451,392.706,394.18,335800,0.0,0.0
2018-01-08,395.32,404.589,392.873,401.818,532500,0.0,0.0
2018-01-09,403.3,404.913,398.143,399.871,397500,0.0,0.0
2018-01-10,397.275,397.942,387.839,388.488,636300,0.0,0.0
2018-01-11,388.488,396.626,381.508,381.815,606400,0.0,0.0
2018-01-12,382.499,385.454,375.597,382.306,1090100,0.0,0.0
2018-01-16,383.051,396.916,382.779,392.961,858100,0.0,0.0
2018-01-17,393.636,396.81,385.121,387.523,627500,0.0,0.0
2018-01-18,385.945,390.181,383.069,383.621,807400,0.0,0.0
2018-01-19,384.787,387.673,380.14,384.007,598900,0.0,0.0
2018-01-22,384.103,385.226,379.99,382.393,702000,0.0,0.0
2018-01-23,382.516,391.303,381.095,387.611,797600,0.0,0.0
2018-01-24,388.295,390.882,384.849,386.997,612200,0.0,0.0
2018-01-25,387.138,390.049,379.719,385.129,929000,0.0,0.0
2018-01-26,381.473,388.207,378.85,387.252,1228700,0.0,0.0
2018-01-29,391.978,394.539,381.008,381.613,630800,0.0,0.0
2018-01-30,377.088,387.471,377.088,385.471,700200,0.0,0.0
2018-01-31,388.006,402.204,385.945,399.178,739500,0.0,0.0
2018-02-01,396.986,401.52,389.155,389.839,568500,0.0,0.0
2018-02-02,387.611,391.347,381.929,383.533,533000,0.0,0.0
2018-02-05,383.209,387.471,374.457,376.921,580700,0.0,0.0
2018-02-06,374.729,380.631,369.379,377.833,726100,0.0,0.0
2018-02-07,377.088,384.147,373.405,373.65,424000,0.0,0.0
2018-02-08,374.957,377.088,359.496,359.531,964900,0.0,0.0
2018-02-09,361.303,377.096,359.093,373.413,1045500,0.0,0.0
2018-02-12,375.869,384.252,364.951,378.359,876400,0.0,0.0
2018-02-13,378.57,383.954,373.589,382.569,910100,0.0,0.0
2018-02-14,380.859,383.121,376.149,382.2,879400,0.0,0.0
2018-02-15,366.801,368.318,351.656,357.19,2817100,0.0,0.0
2018-02-16,355.418,358.391,347.526,353.673,1316300,0.0,0.0
2018-02-20,351.437,356.006,347.377,347.657,794600,0.0,0.0
2018-02-21,346.403,347.307,337.265,337.555,1193900,0.0,0.0
2018-02-22,341.001,345.114,336.941,342.405,858700,0.0,0.0
2018-02-23,344.142,355.045,344.142,348.288,1033900,2.28,0.0
2018-02-26,349.911,350.564,344.936,347.706,453200,0.0,0.0
2018-02-27,348.315,349.885,343.542,345.086,513700,0.0,0.0
2018-02-28,349.823,351.472,345.148,345.871,603800,0.0,0.0
2018-03-01,346.674,348.147,340.032,340.746,548700,0.0,0.0
2018-03-02,340.19,341.39,330.708,336.803,807900,0.0,0.0
2018-03-05,327.074,344.901,327.074,342.704,426100,0.0,0.0
2018-03-06,342.166,348.447,341.337,345.448,432500,0.0,0.0
2018-03-07,344.151,347.688,343.825,345.236,649400,0.0,0.0
2018-03-08,346.718,346.718,341.699,343.507,549100,0.0,0.0
2018-03-09,345.165,348.764,343.013,348.57,456800,0.0,0.0
2018-03-12,350.626,352.743,348.323,348.738,1087200,0.0,0.0
2018-03-13,350.537,358.097,350.493,357.621,801700,0.0,0.0
2018-03-14,357.162,367.341,356.5,364.933,908700,0.0,0.0
2018-03-15,363.937,366.671,362.296,366.274,707100,0.0,0.0
2018-03-16,368.126,371.364,364.969,370.385,1072900,0.0,0.0
2018-03-19,366.371,368.867,360.884,363.169,945300,0.0,0.0
2018-03-20,362.825,366.918,362.825,366.301,424200,0.0,0.0
2018-03-21,366.724,366.936,359.623,363.284,618800,0.0,0.0
2018-03-22,362.419,371.231,359.738,368.347,1023700,0.0,0.0
2018-03-23,368.488,369.697,353.722,354.322,852300,0.0,0.0
2018-03-26,357.991,361.899,356.694,361.317,450400,0.0,0.0
2018-03-27,362.331,368.056,356.368,361.555,517100,0.0,0.0
2018-03-28,362.896,369.106,362.499,367.853,590500,0.0,0.0
2018-03-29,370.561,371.884,365.895,368.841,628800,0.0,0.0
2018-04-02,369.705,370.314,356.103,360.382,627400,0.0,0.0
2018-04-03,360.876,363.804,357.232,360.426,467500,0.0,0.0
2018-04-04,358.3,364.466,356.527,363.416,497900,0.0,0.0
2018-04-05,363.963,365.727,360.787,364.827,386000,0.0,0.0
2018-04-06,363.293,367.156,356.756,359.05,518900,0.0,0.0
2018-04-09,361.74,368.612,359.941,361.281,535700,0.0,0.0
2018-04-10,363.725,366.23,355.195,357.771,576500,0.0,0.0
2018-04-11,355.698,363.31,354.304,360.761,465600,0.0,0.0
2018-04-12,361.89,362.19,353.492,353.898,358700,0.0,0.0
2018-04-13,354.639,357.162,352.769,354.119,345800,0.0,0.0
2018-04-16,355.327,358.688,353.731,357.709,396700,0.0,0.0
2018-04-17,358.176,364.589,355.557,361.449,578800,0.0,0.0
2018-04-18,363.01,366.071,360.929,365.348,483400,0.0,0.0
2018-04-19,363.884,363.884,358.132,361.105,382300,0.0,0.0
2018-04-20,362.719,365.436,357.347,358.185,411100,0.0,0.0
2018-04-23,358.67,360.637,357.365,359.526,568500,0.0,0.0
2018-04-24,360.779,362.296,359.305,361.246,615900,0.0,0.0
2018-04-25,360.417,362.878,358.282,361.846,460400,0.0,0.0
2018-04-26,364.281,369.185,361.617,367.024,364700,0.0,0.0
2018-04-27,367.183,372.414,366.071,371.496,485800,0.0,0.0
2018-04-30,372.661,373.481,369.644,371.179,538500,0.0,0.0
2018-05-01,371.179,374.778,368.621,373.154,450200,0.0,0.0
2018-05-02,372.387,382.178,370.711,374.089,1047400,0.0,0.0
2018-05-03,367.835,373.128,346.771,351.19,1441000,0.0,0.0
2018-05-04,349.488,357.929,349.488,356.262,548700,0.0,0.0
2018-05-07,356.447,357.647,345.968,347.688,705400,0.0,0.0
2018-05-08,346.206,347.477,339.123,342.554,978500,0.0,0.0
2018-05-09,343.366,344.275,340.614,342.404,484000,0.0,0.0
2018-05-10,344.213,351.913,343.595,351.658,390300,0.0,0.0
2018-05-11,352.84,358.15,351.234,354.507,431900,0.0,0.0
2018-05-14,353.237,355.142,350.052,351.031,274700,0.0,0.0
2018-05-15,347.962,349.135,341.028,342.537,553200,0.0,0.0
2018-05-16,343.101,347.556,339.22,340.279,425100,0.0,0.0
2018-05-17,340.508,341.972,335.339,336.9,426600,0.0,0.0
2018-05-18,336.962,343.728,336.918,340.367,634200,0.0,0.0
2018-05-21,341.584,343.075,339.529,342.916,482800,0.0,0.0
2018-05-22,344.141,344.531,339.181,340.006,413300,2.28,0.0
2018-05-23,338.914,341.612,336.874,341.097,553000,0.0,0.0
2018-05-24,347.441,347.823,341.772,343.386,610400,0.0,0.0
2018-05-25,342.898,347.264,341.372,344.318,365300,0.0,0.0
2018-05-29,344.85,351.94,342.118,351.461,589500,0.0,0.0
2018-05-30,349.464,357.867,349.464,356.066,603600,0.0,0.0
2018-05-31,351.594,357.716,349.606,352.126,901500,0.0,0.0
2018-06-01,352.428,355.338,350.698,354.22,670300,0.0,0.0
2018-06-04,353.617,356.412,351.283,355.755,403300,0.0,0.0
2018-06-05,356.173,357.583,350.405,350.991,518100,0.0,0.0
2018-06-06,351.053,352.943,346.705,350.937,418400,0.0,0.0
2018-06-07,350.866,353.732,349.065,352.632,390200,0.0,0.0
2018-06-08,351.372,358.293,350.636,357.894,439500,0.0,0.0
2018-06-11,357.663,361.78,357.175,358.675,521900,0.0,0.0
2018-06-12,358.701,361.718,356.51,359.651,504000,0.0,0.0
2018-06-13,360.156,361.124,347.131,348.435,559900,0.0,0.0
2018-06-14,350.645,352.668,348.719,352.029,588600,0.0,0.0
2018-06-15,352.694,356.678,351.159,353.821,831300,0.0,0.0
2018-06-18,352.579,356.705,350.538,356.421,451200,0.0,0.0
2018-06-19,352.242,358.914,352.242,356.483,628900,0.0,0.0
2018-06-20,356.483,370.777,356.35,364.433,1151100,0.0,0.0
2018-06-21,365.125,373.768,363.919,371.78,999700,0.0,0.0
2018-06-22,373.555,373.555,364.309,371.656,1106300,0.0,0.0
2018-06-25,369.047,373.493,367.068,371.398,1060300,0.0,0.0
2018-06-26,372.667,383.297,370.635,380.653,1497000,0.0,0.0
2018-06-27,382.525,382.987,377.406,377.61,730700,0.0,0.0
2018-06-28,379.198,381.274,373.155,378.923,445300,0.0,0.0
2018-06-29,380.227,383.688,374.344,381.443,547700,0.0,0.0
2018-07-02,380.955,382.587,375.48,379.952,562200,0.0,0.0
2018-07-03,380.334,381.177,377.184,378.204,333500,0.0,0.0
2018-07-05,379.287,390.653,379.287,390.547,795900,0.0,0.0
2018-07-06,392.783,396.545,392.783,395.471,524500,0.0,0.0
2018-07-09,396.554,396.554,389.837,392.641,422700,0.0,0.0
2018-07-10,392.188,398.745,390.413,395.631,470700,0.0,0.0
2018-07-11,395.178,397.414,391.425,393.492,381200,0.0,0.0
2018-07-12,394.504,396.323,392.153,395.444,339400,0.0,0.0
2018-07-13,394.956,397.024,392.951,393.457,281700,0.0,0.0
2018-07-16,393.2,394.584,387.982,390.218,371400,0.0,0.0
2018-07-17,391.398,392.578,388.293,389.038,406000,0.0,0.0
2018-07-18,387.157,389.446,375.853,385.578,350600,0.0,0.0
2018-07-19,385.924,390.227,384.859,387.92,376900,0.0,0.0
2018-07-20,388.39,388.39,383.546,385.285,361000,0.0,0.0
2018-07-23,384.06,386.66,378.648,380.476,505700,0.0,0.0
2018-07-24,380.618,381.531,376.607,380.414,746900,0.0,0.0
2018-07-25,381.682,385.01,380.005,383.883,398600,0.0,0.0
2018-07-26,385.09,388.728,381.895,386.154,487200,0.0,0.0
2018-07-27,385.711,398.177,385.711,393.253,594800,0.0,0.0
2018-07-30,392.995,395.648,383.457,383.901,639400,0.0,0.0
2018-07-31,385.791,392.543,384.371,389.775,684700,0.0,0.0
2018-08-01,387.751,396.057,377.991,394.965,527800,0.0,0.0
2018-08-02,394.193,399.553,390.112,397.414,476500,0.0,0.0
2018-08-03,397.157,405.32,393.43,404.105,643000,0.0,0.0
2018-08-06,403.235,406.376,397.388,401.833,539800,0.0,0.0
2018-08-07,402.081,402.081,395.72,397.423,492400,0.0,0.0
2018-08-08,402.081,402.081,396.163,397.068,631700,0.0,0.0
2018-08-09,386.429,403.9,386.358,394.841,963700,0.0,0.0
2018-08-10,392.809,393.812,387.76,387.964,675400,0.0,0.0
2018-08-13,388.657,392.232,387.814,391.132,425200,0.0,0.0
2018-08-14,389.455,391.558,384.637,385.107,638700,0.0,0.0
2018-08-15,384.415,388.807,383.83,387.228,524100,0.0,0.0
2018-08-16,388.461,394.602,387.148,393.608,820700,0.0,0.0
