Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-23,107.838,108.424,107.577,108.154,898200,0.0,0.0
2017-02-24,107.196,108.499,107.196,108.499,712700,0.0,0.0
2017-02-27,108.741,109.076,107.996,108.322,494200,0.0,0.0
2017-02-28,108.089,108.285,107.344,107.652,1212400,0.0,0.0
2017-03-01,109.374,109.737,108.396,109.383,916200,0.0,0.0
2017-03-02,109.42,109.523,108.285,108.406,783900,0.0,0.0
2017-03-03,108.322,108.713,107.987,108.424,762400,0.0,0.0
2017-03-06,107.791,108.536,107.661,107.708,728900,0.0,0.0
2017-03-07,107.531,107.968,107.075,107.549,774100,0.0,0.0
2017-03-08,107.977,108.173,107.0,107.624,1046200,0.0,0.0
2017-03-09,107.754,108.722,107.503,108.285,1175300,0.0,0.0
2017-03-10,108.508,109.793,108.257,109.709,1582600,0.0,0.0
2017-03-13,109.839,110.817,109.839,110.714,1496200,0.0,0.0
2017-03-14,110.537,110.658,109.96,110.23,782500,0.0,0.0
2017-03-15,110.305,110.928,110.007,110.789,1248800,0.0,0.0
2017-03-16,110.77,111.161,110.351,110.993,960700,0.0,0.0
2017-03-17,111.282,111.589,110.547,110.686,1203200,0.0,0.0
2017-03-20,110.602,110.742,109.839,110.007,736300,0.0,0.0
2017-03-21,110.723,110.723,109.094,109.439,1143300,0.0,0.0
2017-03-22,109.383,109.886,108.973,109.569,893300,0.0,0.0
2017-03-23,109.541,110.267,109.206,109.355,841900,0.0,0.0
2017-03-24,109.541,109.997,108.983,109.411,807600,0.0,0.0
2017-03-27,108.359,110.277,108.024,110.016,1132400,0.0,0.0
2017-03-28,109.727,111.096,109.606,110.658,1014700,0.0,0.0
2017-03-29,110.1,110.63,109.551,109.616,692000,0.0,0.0
2017-03-30,109.467,110.444,108.908,110.286,1042400,0.0,0.0
2017-03-31,109.727,110.789,109.597,110.481,1183400,0.0,0.0
2017-04-03,110.388,110.77,109.551,110.146,1192900,0.0,0.0
2017-04-04,109.96,110.695,109.29,110.677,927300,0.0,0.0
2017-04-05,110.779,112.073,110.779,110.984,1056400,0.0,0.0
2017-04-06,110.993,111.496,110.193,111.133,826700,0.0,0.0
2017-04-07,110.807,111.952,110.723,111.366,1223900,0.0,0.0
2017-04-10,111.487,111.989,110.975,111.477,975600,0.0,0.0
2017-04-11,110.975,111.487,110.416,111.449,795900,0.0,0.0
2017-04-12,110.919,111.217,110.156,110.463,897000,0.0,0.0
2017-04-13,110.277,110.798,109.932,109.932,651800,0.0,0.0
2017-04-17,109.988,110.956,109.988,110.817,957200,0.0,0.0
2017-04-18,110.23,110.891,110.081,110.64,832700,0.0,0.0
2017-04-19,111.105,111.328,110.5,110.882,926200,0.0,0.0
2017-04-20,111.189,112.678,110.733,112.222,1208300,0.0,0.0
2017-04-21,111.831,112.073,110.202,110.239,1327000,0.0,0.0
2017-04-24,111.245,111.971,110.547,110.807,2034600,0.0,0.0
2017-04-25,111.524,111.934,111.124,111.766,719200,0.0,0.0
2017-04-26,111.766,112.511,111.636,111.766,768100,0.0,0.0
2017-04-27,112.055,112.569,111.673,112.167,847800,0.36,0.0
2017-04-28,111.943,112.494,111.663,111.887,869800,0.0,0.0
2017-05-01,111.953,112.924,111.794,112.307,1049300,0.0,0.0
2017-05-02,112.541,113.017,111.729,111.962,1055900,0.0,0.0
2017-05-03,111.943,112.588,111.561,112.354,620300,0.0,0.0
2017-05-04,112.802,113.475,112.634,113.157,824000,0.0,0.0
2017-05-05,113.531,114.268,113.334,114.156,1207000,0.0,0.0
2017-05-08,114.408,114.838,114.119,114.66,1606300,0.0,0.0
2017-05-09,116.584,117.05,115.239,116.051,1977800,0.0,0.0
2017-05-10,115.977,116.247,115.622,115.855,1486800,0.0,0.0
2017-05-11,115.725,116.425,115.379,116.051,1403800,0.0,0.0
2017-05-12,115.323,116.331,115.258,115.995,1224900,0.0,0.0
2017-05-15,115.949,117.573,115.827,117.414,1080800,0.0,0.0
2017-05-16,117.639,117.769,117.06,117.62,1009900,0.0,0.0
2017-05-17,117.62,118.283,116.425,117.62,1543400,0.0,0.0
2017-05-18,117.629,118.918,117.144,118.283,1612400,0.0,0.0
2017-05-19,118.516,119.403,118.217,118.834,1221200,0.0,0.0
2017-05-22,118.666,120.001,118.46,119.851,1676700,0.0,0.0
2017-05-23,119.683,120.449,119.412,120.029,1623300,0.0,0.0
2017-05-24,120.402,120.738,120.066,120.617,1070100,0.0,0.0
2017-05-25,121.093,121.933,120.486,121.672,1309100,0.0,0.0
2017-05-26,121.672,121.887,121.27,121.382,961300,0.0,0.0
2017-05-30,121.308,122.26,121.018,122.036,902400,0.0,0.0
2017-05-31,122.409,122.886,121.494,122.223,1891100,0.0,0.0
2017-06-01,122.568,122.904,122.148,122.904,1071100,0.0,0.0
2017-06-02,122.736,123.138,122.307,122.68,2006600,0.0,0.0
2017-06-05,122.587,123.558,122.251,122.307,1597600,0.0,0.0
2017-06-06,121.709,122.269,121.205,121.803,1138000,0.0,0.0
2017-06-07,122.325,122.811,121.616,122.69,1216900,0.0,0.0
2017-06-08,122.69,123.38,122.559,122.97,1138200,0.0,0.0
2017-06-09,123.072,123.997,122.998,123.838,1219900,0.0,0.0
2017-06-12,123.689,124.202,123.446,124.202,1431300,0.0,0.0
2017-06-13,124.389,125.621,124.249,125.164,1755100,0.0,0.0
2017-06-14,125.108,126.219,124.846,126.051,995800,0.0,0.0
2017-06-15,125.621,126.854,125.621,126.648,986800,0.0,0.0
2017-06-16,126.798,127.432,126.377,127.404,1519500,0.0,0.0
2017-06-19,127.909,128.17,127.386,127.722,1233900,0.0,0.0
2017-06-20,127.554,127.778,127.078,127.115,1247800,0.0,0.0
2017-06-21,126.872,127.199,126.265,126.321,1580200,0.0,0.0
2017-06-22,126.004,126.471,125.266,125.341,1072000,0.0,0.0
2017-06-23,125.378,125.462,123.605,123.614,1889000,0.0,0.0
2017-06-26,123.707,124.557,123.605,124.202,1264100,0.0,0.0
2017-06-27,124.435,124.463,123.754,123.782,1065300,0.0,0.0
2017-06-28,124.277,125.276,123.913,125.089,814700,0.0,0.0
2017-06-29,125.967,125.967,123.502,124.025,947300,0.0,0.0
2017-06-30,124.473,124.688,123.418,124.127,1535900,0.0,0.0
2017-07-03,124.725,125.098,124.109,124.323,558600,0.0,0.0
2017-07-05,124.519,124.678,123.913,124.146,1275600,0.0,0.0
2017-07-06,124.37,125.276,123.595,124.538,1191200,0.0,0.0
2017-07-07,124.846,126.489,124.641,126.051,914100,0.0,0.0
2017-07-10,125.976,126.807,125.537,126.321,966700,0.0,0.0
2017-07-11,126.461,126.555,125.052,125.145,815200,0.0,0.0
2017-07-12,125.453,126.256,124.968,125.724,809800,0.0,0.0
2017-07-13,125.724,126.723,125.434,126.63,740300,0.0,0.0
2017-07-14,126.256,127.526,125.705,127.18,872900,0.0,0.0
2017-07-17,127.096,127.965,126.807,127.759,816800,0.0,0.0
2017-07-18,127.227,128.469,127.087,128.291,600300,0.0,0.0
2017-07-19,128.525,128.908,128.086,128.908,694600,0.0,0.0
2017-07-20,128.796,129.832,128.674,129.626,769900,0.0,0.0
2017-07-21,129.29,130.121,129.29,129.907,807400,0.0,0.0
2017-07-24,130.037,130.822,129.402,130.364,1076800,0.0,0.0
2017-07-25,131.26,131.933,130.616,130.71,773500,0.0,0.0
2017-07-26,130.71,130.84,129.645,129.729,797700,0.0,0.0
2017-07-27,129.682,129.72,126.601,126.891,1623000,0.0,0.0
2017-07-28,127.228,130.074,127.181,129.812,1046600,0.36,0.0
2017-07-31,130.13,130.607,129.325,129.344,898200,0.0,0.0
2017-08-01,129.812,130.776,129.325,130.673,980400,0.0,0.0
2017-08-02,130.448,130.738,129.559,130.336,1425800,0.0,0.0
2017-08-03,130.289,130.467,129.184,130.092,1429700,0.0,0.0
2017-08-04,131.057,132.414,129.194,130.074,1109900,0.0,0.0
2017-08-07,129.84,131.16,129.727,129.905,944900,0.0,0.0
2017-08-08,129.615,130.018,129.484,129.727,1034000,0.0,0.0
2017-08-09,129.418,131.356,129.418,131.234,755400,0.0,0.0
2017-08-10,130.429,131.122,129.896,129.98,842300,0.0,0.0
2017-08-11,130.532,130.607,129.475,129.55,708800,0.0,0.0
2017-08-14,130.523,131.122,130.121,130.738,680800,0.0,0.0
2017-08-15,131.178,131.375,130.336,130.383,838600,0.0,0.0
2017-08-16,130.589,131.253,130.298,130.42,883600,0.0,0.0
2017-08-17,130.401,130.804,127.949,127.967,1210400,0.0,0.0
2017-08-18,127.78,128.819,127.612,127.799,1345600,0.0,0.0
2017-08-21,128.005,129.512,127.546,129.344,1278900,0.0,0.0
2017-08-22,129.793,130.71,129.353,130.654,1153900,0.0,0.0
2017-08-23,130.13,130.448,129.306,129.39,807000,0.0,0.0
2017-08-24,129.512,129.952,128.922,128.978,724800,0.0,0.0
2017-08-25,129.568,129.83,129.044,129.231,726300,0.0,0.0
2017-08-28,129.503,129.971,129.156,129.54,656700,0.0,0.0
2017-08-29,128.716,129.372,128.267,129.091,944400,0.0,0.0
2017-08-30,128.988,129.812,128.763,129.325,733900,0.0,0.0
2017-08-31,129.465,130.373,129.278,130.27,1403700,0.0,0.0
2017-09-01,130.542,130.813,129.952,129.989,825000,0.0,0.0
2017-09-05,129.905,132.049,129.634,131.384,1361200,0.0,0.0
2017-09-06,131.909,132.096,130.944,131.272,1072400,0.0,0.0
2017-09-07,131.3,131.581,129.475,129.755,1142700,0.0,0.0
2017-09-08,129.746,133.987,129.671,133.528,1630600,0.0,0.0
2017-09-11,133.977,135.559,132.835,133.547,1290600,0.0,0.0
2017-09-12,133.519,133.893,133.191,133.762,875300,0.0,0.0
2017-09-13,133.575,134.099,132.929,133.856,933400,0.0,0.0
2017-09-14,133.697,133.697,132.208,133.06,1138000,0.0,0.0
2017-09-15,133.06,134.286,132.826,134.155,2573200,0.0,0.0
2017-09-18,134.389,134.951,133.837,134.848,852700,0.0,0.0
2017-09-19,135.269,135.924,134.979,135.213,1182100,0.0,0.0
2017-09-20,135.644,136.87,135.485,136.655,1137300,0.0,0.0
2017-09-21,136.692,137.207,135.316,135.681,1123700,0.0,0.0
2017-09-22,135.737,136.823,134.427,136.692,778900,0.0,0.0
2017-09-25,136.037,136.608,135.475,135.943,804100,0.0,0.0
2017-09-26,136.711,137.984,136.065,136.935,1486000,0.0,0.0
2017-09-27,138.227,138.227,136.692,137.076,971500,0.0,0.0
2017-09-28,137.394,137.806,136.861,137.563,1033800,0.0,0.0
2017-09-29,137.329,137.993,136.224,136.767,1292900,0.0,0.0
2017-10-02,136.935,138.096,136.261,137.881,930900,0.0,0.0
2017-10-03,137.591,138.087,137.095,137.9,712800,0.0,0.0
2017-10-04,137.881,137.881,136.701,137.282,785700,0.0,0.0
2017-10-05,137.478,137.806,137.141,137.272,1394100,0.0,0.0
2017-10-06,137.722,137.797,137.141,137.46,752200,0.0,0.0
2017-10-09,137.45,138.424,137.385,137.937,555000,0.0,0.0
2017-10-10,137.909,138.218,137.61,138.199,830300,0.0,0.0
2017-10-11,138.227,138.368,137.553,138.33,801100,0.0,0.0
2017-10-12,138.162,139.95,138.124,139.706,1461400,0.0,0.0
2017-10-13,139.969,140.53,139.416,139.837,694400,0.0,0.0
2017-10-16,140.371,140.568,139.379,140.371,521700,0.0,0.0
2017-10-17,140.455,140.558,139.014,139.669,852000,0.0,0.0
2017-10-18,139.716,140.38,139.332,140.043,998200,0.0,0.0
2017-10-19,139.781,141.223,139.407,141.186,637300,0.0,0.0
2017-10-20,141.962,142.15,141.335,141.859,773200,0.0,0.0
2017-10-23,141.972,142.73,141.616,142.234,650300,0.0,0.0
2017-10-24,142.206,143.02,142.15,142.646,790500,0.0,0.0
2017-10-25,142.196,142.608,141.242,141.962,928300,0.0,0.0
2017-10-26,142.431,142.431,140.231,141.551,1510200,0.0,0.0
2017-10-27,137.375,138.527,135.653,136.842,1738700,0.0,0.0
2017-10-30,134.305,136.233,133.865,134.286,1532600,0.0,0.0
2017-10-31,133.948,135.722,133.911,134.605,1491400,0.36,0.0
2017-11-01,134.971,135.807,133.911,134.052,1085700,0.0,0.0
2017-11-02,134.127,134.474,129.369,130.41,2834300,0.0,0.0
2017-11-03,130.335,130.673,129.425,130.11,1614200,0.0,0.0
2017-11-06,130.016,132.7,129.744,131.555,1411400,0.0,0.0
2017-11-07,131.649,132.316,131.283,131.584,1212500,0.0,0.0
2017-11-08,131.987,132.531,131.255,132.203,1364600,0.0,0.0
2017-11-09,131.94,134.756,131.452,134.634,1375000,0.0,0.0
2017-11-10,134.052,135.159,133.648,134.436,995700,0.0,0.0
2017-11-13,133.789,135.225,133.094,133.16,971800,0.0,0.0
2017-11-14,133.019,134.924,132.728,134.709,799200,0.0,0.0
2017-11-15,134.474,135.131,133.78,134.042,963900,0.0,0.0
2017-11-16,134.352,134.755,132.531,132.588,1026900,0.0,0.0
2017-11-17,132.118,132.785,131.471,132.494,912100,0.0,0.0
2017-11-20,132.954,133.629,132.222,133.31,1031500,0.0,0.0
2017-11-21,133.31,133.329,132.456,132.738,1358700,0.0,0.0
2017-11-22,132.841,133.216,130.532,130.673,1042100,0.0,0.0
2017-11-24,131.039,131.171,129.829,130.101,884100,0.0,0.0
2017-11-27,130.026,130.354,129.613,129.622,1384100,0.0,0.0
2017-11-28,129.753,131.903,129.641,131.33,943900,0.0,0.0
2017-11-29,131.396,132.503,131.349,131.827,961600,0.0,0.0
2017-11-30,132.513,132.616,130.673,131.593,2817200,0.0,0.0
2017-12-01,132.071,133.789,131.105,133.489,1571300,0.0,0.0
2017-12-04,134.146,134.568,130.992,131.077,1501300,0.0,0.0
2017-12-05,131.264,131.264,129.763,130.673,1010800,0.0,0.0
2017-12-06,131.086,131.086,130.213,130.551,760500,0.0,0.0
2017-12-07,130.26,130.579,128.881,129.941,966100,0.0,0.0
2017-12-08,130.439,130.439,129.509,129.969,663200,0.0,0.0
2017-12-11,129.735,130.157,129.322,129.791,1041500,0.0,0.0
2017-12-12,130.307,130.42,129.622,129.979,1081400,0.0,0.0
2017-12-13,129.791,130.129,128.074,128.158,1236400,0.0,0.0
2017-12-14,128.271,128.918,127.614,128.177,1449900,0.0,0.0
2017-12-15,129.068,131.058,128.862,129.875,3056900,0.0,0.0
2017-12-18,130.044,131.03,128.477,128.749,1477000,0.0,0.0
2017-12-19,128.974,129.8,127.839,128.449,1298900,0.0,0.0
2017-12-20,129.162,129.181,127.923,127.999,842600,0.0,0.0
2017-12-21,128.449,128.909,126.863,127.013,884100,0.0,0.0
2017-12-22,126.685,127.238,125.005,125.146,1389900,0.0,0.0
2017-12-26,125.436,125.671,124.92,125.099,510600,0.0,0.0
2017-12-27,125.39,125.878,124.958,125.68,753000,0.0,0.0
2017-12-28,126.225,126.394,125.455,126.244,772000,0.0,0.0
2017-12-29,126.553,126.966,125.727,125.756,723800,0.0,0.0
2018-01-02,125.99,126.459,123.175,123.4,878000,0.0,0.0
2018-01-03,123.391,125.493,122.818,125.371,1201800,0.0,0.0
2018-01-04,126.272,128.13,125.615,127.088,1452400,0.0,0.0
2018-01-05,127.069,128.289,126.675,128.167,820700,0.0,0.0
2018-01-08,127.473,128.374,126.872,128.177,925300,0.0,0.0
2018-01-09,128.318,129.772,127.98,128.496,1457300,0.0,0.0
2018-01-10,128.58,128.965,127.342,128.252,1331800,0.0,0.0
2018-01-11,128.111,128.214,126.619,126.947,737100,0.0,0.0
2018-01-12,127.529,128.843,126.328,128.149,905700,0.0,0.0
2018-01-16,127.999,128.336,126.028,126.262,1265500,0.0,0.0
2018-01-17,126.835,128.552,126.581,128.102,1040300,0.0,0.0
2018-01-18,127.698,127.708,125.202,126.769,1132100,0.0,0.0
2018-01-19,127.295,127.473,126.112,126.863,1301500,0.0,0.0
2018-01-22,126.882,127.792,126.478,127.614,1136900,0.0,0.0
2018-01-23,127.511,130.148,127.323,128.965,1063300,0.0,0.0
2018-01-24,129.359,130.692,128.102,130.288,1209500,0.0,0.0
2018-01-25,130.307,131.368,129.669,130.964,1183700,0.0,0.0
2018-01-26,131.433,134.652,130.964,134.643,1184600,0.0,0.0
2018-01-29,134.155,134.427,132.682,133.582,1157900,0.0,0.0
2018-01-30,133.423,134.558,132.409,133.029,1463500,0.0,0.0
2018-01-31,133.029,134.515,132.464,133.763,1846200,0.36,0.0
2018-02-01,133.603,136.021,132.624,135.936,1374100,0.0,0.0
2018-02-02,134.741,139.229,132.314,135.099,2229800,0.0,0.0
2018-02-05,135.052,136.416,131.505,132.041,2567800,0.0,0.0
2018-02-06,129.491,132.06,127.478,131.646,3317900,0.0,0.0
2018-02-07,131.392,134.195,131.109,132.238,1959900,0.0,0.0
2018-02-08,131.984,132.812,127.892,128.004,2089600,0.0,0.0
2018-02-09,129.369,130.592,126.819,129.754,2396700,0.0,0.0
2018-02-12,130.545,132.634,130.112,131.683,1422500,0.0,0.0
2018-02-13,130.808,131.617,129.764,130.996,1196600,0.0,0.0
2018-02-14,130.582,132.285,130.027,131.693,1611200,0.0,0.0
2018-02-15,132.154,132.963,131.599,132.558,1292300,0.0,0.0
2018-02-16,132.06,133.273,131.523,132.53,1241000,0.0,0.0
2018-02-20,131.937,133.584,131.617,132.398,940400,0.0,0.0
2018-02-21,132.314,133.659,131.081,131.128,1099500,0.0,0.0
2018-02-22,131.655,131.73,129.557,130.893,1482900,0.0,0.0
2018-02-23,131.458,133.64,130.225,133.518,1080600,0.0,0.0
2018-02-26,133.96,134.845,133.151,134.826,997000,0.0,0.0
2018-02-27,134.487,135.776,133.998,134.035,1360600,0.0,0.0
2018-02-28,134.553,135.738,131.984,132.022,1811000,0.0,0.0
2018-03-01,131.834,132.812,128.898,129.322,1174300,0.0,0.0
2018-03-02,128.729,130.479,128.24,130.3,819700,0.0,0.0
2018-03-05,129.642,133.574,128.55,133.019,1136500,0.0,0.0
2018-03-06,133.057,133.847,130.959,133.763,1007300,0.0,0.0
2018-03-07,132.652,134.468,132.37,134.064,891100,0.0,0.0
2018-03-08,134.544,136.19,133.894,135.701,791600,0.0,0.0
2018-03-09,136.425,139.398,136.406,139.276,1489300,0.0,0.0
2018-03-12,139.436,139.662,136.971,137.658,1019700,0.0,0.0
2018-03-13,138.044,138.392,137.056,137.328,876100,0.0,0.0
2018-03-14,138.044,138.044,135.324,135.691,1196700,0.0,0.0
2018-03-15,136.548,136.98,135.428,136.397,1640500,0.0,0.0
2018-03-16,136.275,137.827,136.228,137.338,1431000,0.0,0.0
2018-03-19,137.366,138.232,135.861,136.425,791800,0.0,0.0
2018-03-20,137.018,137.479,136.359,136.689,862600,0.0,0.0
2018-03-21,136.698,136.877,134.929,134.929,1372900,0.0,0.0
2018-03-22,134.111,135.306,130.893,131.072,1562200,0.0,0.0
2018-03-23,131.505,132.398,129.021,129.058,1492500,0.0,0.0
2018-03-26,130.046,132.756,129.764,132.474,934900,0.0,0.0
2018-03-27,132.474,133.537,129.783,130.611,1306300,0.0,0.0
2018-03-28,130.893,132.238,130.215,131.213,911600,0.0,0.0
2018-03-29,131.994,133.584,130.949,132.031,1342100,0.0,0.0
2018-04-02,132.558,132.878,128.418,130.018,1148100,0.0,0.0
2018-04-03,130.413,131.185,129.181,130.535,725600,0.0,0.0
2018-04-04,129.416,132.088,128.983,131.843,633600,0.0,0.0
2018-04-05,132.427,132.803,131.363,131.881,625400,0.0,0.0
2018-04-06,130.978,132.078,128.964,130.027,682600,0.0,0.0
2018-04-09,130.423,132.483,129.811,130.789,1014100,0.0,0.0
2018-04-10,131.777,132.831,131.072,131.871,716000,0.0,0.0
2018-04-11,130.78,131.909,130.582,131.759,759300,0.0,0.0
2018-04-12,132.389,134.177,132.351,133.226,1018300,0.0,0.0
2018-04-13,134.054,134.863,133.264,133.621,668300,0.0,0.0
2018-04-16,134.675,137.074,133.838,135.277,646200,0.0,0.0
2018-04-17,135.654,136.115,134.807,135.56,857600,0.0,0.0
2018-04-18,136.143,136.218,135.202,135.673,654900,0.0,0.0
2018-04-19,135.71,136.971,135.183,136.256,947200,0.0,0.0
2018-04-20,136.651,137.103,134.826,135.522,974700,0.0,0.0
2018-04-23,135.917,136.425,134.995,135.277,789700,0.0,0.0
2018-04-24,135.334,135.861,133.311,133.913,998300,0.0,0.0
2018-04-25,133.791,133.96,132.652,133.574,1022500,0.0,0.0
2018-04-26,134.29,136.068,132.624,135.014,1019800,0.0,0.0
2018-04-27,134.544,135.974,134.374,135.701,646500,0.0,0.0
2018-04-30,135.993,136.437,134.38,134.418,1000900,0.4,0.0
2018-05-01,134.248,135.031,133.333,134.786,632400,0.0,0.0
2018-05-02,134.116,134.663,131.776,131.889,930500,0.0,0.0
2018-05-03,131.125,132.38,129.54,132.087,943800,0.0,0.0
2018-05-04,131.248,132.502,129.247,131.606,1124200,0.0,0.0
2018-05-07,131.549,133.267,131.512,132.436,755000,0.0,0.0
2018-05-08,132.021,133.37,131.823,132.946,716600,0.0,0.0
2018-05-09,133.295,133.87,132.455,133.304,911700,0.0,0.0
2018-05-10,133.455,136.239,132.984,136.088,1090100,0.0,0.0
2018-05-11,136.04,136.739,135.474,135.946,814600,0.0,0.0
2018-05-14,136.22,136.625,134.842,135.135,679000,0.0,0.0
2018-05-15,134.861,135.654,132.54,132.814,1021100,0.0,0.0
2018-05-16,133.012,134.418,131.842,132.078,1076900,0.0,0.0
2018-05-17,131.851,133.219,131.078,132.974,742800,0.0,0.0
2018-05-18,133.219,134.191,132.814,133.314,876100,0.0,0.0
2018-05-21,133.559,135.493,133.54,134.05,657000,0.0,0.0
2018-05-22,134.04,135.484,133.993,134.833,778300,0.0,0.0
2018-05-23,133.984,135.05,133.672,134.106,776600,0.0,0.0
2018-05-24,133.842,134.701,132.785,134.342,746200,0.0,0.0
2018-05-25,134.304,135.437,133.635,134.182,694800,0.0,0.0
2018-05-29,132.889,132.974,129.879,130.54,1176900,0.0,0.0
2018-05-30,131.446,133.059,131.248,132.304,749800,0.0,0.0
2018-05-31,132.163,133.54,131.37,131.965,1393400,0.0,0.0
2018-06-01,133.286,133.286,131.851,132.163,689400,0.0,0.0
2018-06-04,132.785,133.87,132.625,133.389,577900,0.0,0.0
2018-06-05,132.814,133.578,132.087,132.767,977300,0.0,0.0
2018-06-06,133.399,134.323,132.965,133.625,796600,0.0,0.0
2018-06-07,133.889,134.21,133.295,134.012,700500,0.0,0.0
2018-06-08,134.267,134.937,133.748,134.889,777700,0.0,0.0
2018-06-11,135.012,135.238,134.248,134.578,838500,0.0,0.0
2018-06-12,134.918,134.918,133.653,133.852,642600,0.0,0.0
2018-06-13,134.219,134.691,133.238,133.285,759900,0.0,0.0
2018-06-14,133.748,133.833,132.106,132.285,819700,0.0,0.0
2018-06-15,132.031,132.078,130.012,131.644,2139200,0.0,0.0
2018-06-18,130.974,132.37,130.663,132.333,769000,0.0,0.0
2018-06-19,131.634,132.153,131.248,131.804,1066900,0.0,0.0
2018-06-20,131.795,132.087,129.719,129.823,1044800,0.0,0.0
2018-06-21,129.191,129.785,128.549,128.832,926800,0.0,0.0
2018-06-22,129.257,129.898,127.672,129.389,1073800,0.0,0.0
2018-06-25,129.37,130.398,128.766,129.917,980300,0.0,0.0
2018-06-26,129.917,130.663,129.587,129.964,999600,0.0,0.0
2018-06-27,129.747,130.247,127.313,127.36,954500,0.0,0.0
2018-06-28,127.285,128.983,127.2,128.483,716600,0.0,0.0
2018-06-29,128.842,130.436,128.587,129.417,1150300,0.0,0.0
2018-07-02,128.917,129.861,128.842,129.493,777600,0.0,0.0
2018-07-03,129.766,130.615,129.191,129.332,411000,0.0,0.0
2018-07-05,129.474,130.54,129.181,130.408,710800,0.0,0.0
2018-07-06,130.634,132.484,130.512,131.729,837400,0.0,0.0
2018-07-09,131.984,134.559,131.984,134.474,984600,0.0,0.0
2018-07-10,134.38,135.078,134.182,134.748,700600,0.0,0.0
2018-07-11,134.427,134.984,133.804,134.436,709300,0.0,0.0
2018-07-12,135.239,135.776,134.72,135.748,679600,0.0,0.0
2018-07-13,135.72,136.201,135.361,136.05,662700,0.0,0.0
2018-07-16,136.106,137.484,136.106,137.003,740100,0.0,0.0
2018-07-17,137.003,137.654,136.371,137.39,555300,0.0,0.0
2018-07-18,137.333,139.201,137.05,139.012,629900,0.0,0.0
2018-07-19,138.409,139.305,137.701,137.89,649400,0.0,0.0
2018-07-20,137.739,138.173,137.352,137.899,670400,0.0,0.0
2018-07-23,137.927,138.909,137.418,138.871,797100,0.0,0.0
2018-07-24,139.163,139.673,138.465,138.88,788500,0.0,0.0
2018-07-25,138.701,139.437,138.229,139.361,877900,0.0,0.0
2018-07-26,139.899,139.899,138.89,139.814,1049900,0.0,0.0
2018-07-27,138.512,139.748,136.05,136.333,1345300,0.0,0.0
2018-07-30,136.248,137.163,135.163,135.286,986400,0.0,0.0
2018-07-31,135.2,135.948,134.586,135.815,1141000,0.4,0.0
2018-08-01,135.853,136.194,134.444,134.652,748000,0.0,0.0
2018-08-02,134.103,134.103,132.409,133.781,1062600,0.0,0.0
2018-08-03,133.611,135.494,133.403,135.409,849500,0.0,0.0
2018-08-06,135.475,136.601,135.286,136.033,766200,0.0,0.0
2018-08-07,135.891,136.837,135.569,135.692,572800,0.0,0.0
2018-08-08,135.872,136.014,135.087,135.655,425600,0.0,0.0
2018-08-09,136.139,136.309,135.389,135.655,431800,0.4,0.0
